"MEDIA TREND REPORT","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: All Locations","","","","","","(c)2010 comScore, Inc"
"","","","Time Period :: October 2008 - December 2009","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 1/22/2010","","","","","",""

"","","","Oct-2008","Nov-2008","Dec-2008","Jan-2009","Feb-2009","Mar-2009","Apr-2009","May-2009","Jun-2009","Jul-2009","Aug-2009","Sep-2009","Oct-2009","Nov-2009","Dec-2009",
"783","[P]","    NGOISAO.NET","4710.2291125352","5197.6919096919","5604.6550593821","5393.2894889894","5126.79307734538","5354.68186307332","5306.27048489893","4644.13469684528","5153.559870652","5080.84805091244","4952.70370964359","4748.72366312272","5238.64784857243","4761.734445425","5082.292455974",
"784","[P]","    Camfrog (App)","3697.6302319195","3994.4177511561","4012.4567131179","3912.1157426036","4900.24723257096","4801.25188144712","5729.68348652572","5495.36233926546","5286.4143354929","4951.76661335612","4951.72609327028","4885.86411135324","5256.82555276014","4945.61141082","5073.578570763",
"785","[P]","    Agricultural Bank of China","5345.7080606622","5540.6281527531","4853.8225687477","4738.0113902482","5045.48818063681","4778.55640443332","4005.17771559093","3319.00857549916","4950.59194558645","5108.57499141648","5587.17602153872","5767.258420343","6052.13698710322","6042.424081787","5064.38555439",
"786","[P]","    Bol Sites","3689.3307037848","4569.0371640085","5090.8041237426","5222.8623005977","4930.89614578233","4252.09633676068","3753.98770513507","4427.55397594094","4301.43370544085","5006.27073844776","4593.23804686761","4959.48155913162","4885.18989948135","4917.006677114","5054.565582396",
"787","[P]","    READNOVEL.COM","10232.5042338518","8429.8466950337","7838.6881754349","6364.7316340319","6478.58945315451","6496.17509764788","5534.65693752214","4976.80102314364","5177.5885381761","5790.0259038782","5573.93215650946","5277.29641996958","5411.05354144245","5715.669846644","5053.115658039",
"788","[P]","    United Business Media","5120.8415406402","5663.8043137481","5819.4928186323","4898.3987962665","4650.90503608976","4612.87167121252","4624.85003270077","4228.20884356786","4310.12093786025","4298.05834489328","4383.0449878991","4418.3504603002","4508.14511332717","4492.372845257","5052.598795224",
"789","[P]","    HONGXIU.COM","5969.9344332717","4945.0136945062","5061.9765215512","4875.2593150882","4655.47173359342","5417.94960130892","4180.19611866251","4199.44772893676","4137.28445494655","3787.77996531196","3903.44452053147","4126.4761219893","3460.90158486357","3429.703450016","5046.716486151",
"790","[P]","    PalTalk","2964.0807555714","2846.4351143853","3099.2005144371","3052.7178774782","4656.03920639513","4625.58788477572","4780.74805508416","4446.18316619562","4605.5571710284","4844.17682802808","4476.26102496312","4355.15224714652","4449.92223916144","4591.204319028","5013.566325091",
"791","[P]","    GN Kids (Gorilla Nation)","5453.7679912287","5944.5200442239","6087.4671139968","5270.2441011889","5294.44569657672","5540.74427520268","4872.94318954512","4340.6348016009","4482.3621789572","5154.71190924232","4706.06799492416","4373.22263256302","5007.85254258425","4406.461843743","5007.197957276",
"792","[P]","    TIMNHANH.COM","2692.7610582811","2732.0754989168","3659.9199063295","3612.6826277874","4659.42466868681","5230.66355937248","5253.763387157","5274.76398782764","4462.37534311945","4497.24991255604","4429.36574587736","4151.31471377854","4493.98107775385","4566.102408395","4996.739888951",
"793","[P]","    DOWNLOAD3000.COM","3094.4656996323","3289.1237019316","4459.8363970255","5633.422912207","6057.48883798918","7519.45391933828","6592.37574774454","6457.39115186168","6342.2189095346","6382.26879152232","6088.62191235145","5886.86828839532","6766.8612470463","6090.399392542","4995.444759208",
"794","[P]","    Kipubli","4064.2624384841","3737.9335837498","4041.3781325659","4112.4509191499","4692.22556142925","5604.97443792908","5711.26482239179","5708.34198723814","5685.99813215525","5455.56670540428","4836.00852146068","5120.63968434484","5179.10845806084","4882.354636143","4989.654480358",
"795","[P]","    Telegraaf Media Groep","4116.3923760033","4173.6825346077","4453.3097037036","5001.7208711759","4560.35133431503","4980.03973364812","4636.94544299586","4717.94580168154","4424.304914402","4818.5188799036","4660.31053020289","4880.2337103265","5080.35318898779","5045.776000049","4986.854026076",
"796","[P]","    EUROPA.EU","4371.0410084034","4477.8081240842","3938.7727925026","4829.2062754812","5929.11989661455","5906.61444407912","5573.04826997146","6393.75639450322","5375.7926926198","4716.53907309068","4432.10166021901","5182.75177831714","5902.62016680302","6041.754515304","4980.328763927",
"797","[P]","    SOFT32.COM","4236.4977967663","4698.5253619802","5223.2757156765","5995.5941580673","5684.35429905986","6205.38297448992","5544.18690368079","4930.41444134356","4729.2878760011","4909.47930328024","4532.18908787365","4681.44407618978","5006.69973124562","4633.028555427","4968.06888453",
"798","[P]","    Take 2 Interactive","3231.2432741285","2990.3761858201","5037.6480366541","4892.5790491732","4727.87087750555","5483.33964080004","4728.10972382128","4510.02742882712","4704.99099446595","5093.00926870784","4931.21243691006","5157.14306210146","5358.32891805615","5296.539751918","4967.880951157",
"799","[P]","    RAYFILE.COM","5390.1749837122","5866.8654382812","5846.7891984368","6634.4447730753","6800.63074015989","8007.99332687844","6118.06562472665","5148.29192339246","6153.52820584185","6063.30383713432","6043.0576378639","5761.064676081","6425.14913124208","5442.385409021","4955.157993045",
"800","[P]","    CRI Online Sites","4177.1174127462","3643.803207732","4860.7574320876","5683.1384419601","4507.88017315301","4412.40555969872","3968.26737757721","2799.50570025022","3877.09458356335","5234.98460498036","6152.91278721237","4591.24802441692","6177.19671549544","5120.568790459","4950.925331951",
"801","[P]","    TUOITRE.COM.VN","4779.3071755041","4686.8966640523","5119.2406188791","5804.4554239868","5571.20181715511","5769.44220624644","5927.41845809907","5995.63527356062","5537.79553337995","5723.01332807324","5567.56513040881","4635.39609160264","4959.32007921907","4685.478758396","4923.844713239",
"802","[P]","    TIEXUE.NET","6385.8417947112","5873.908000947","5559.2681907525","4643.1014974082","4970.40442058545","4837.60406699128","4691.80667810272","4465.54585711916","4920.078531718","5211.70030836232","5247.23196477214","6162.27614954422","6403.16099232889","5690.21379103","4904.740161357",
"803","[P]","    XANGA.COM","7933.0753455204","7843.2760590381","7881.5030583493","7645.4387233296","7906.77334796839","7467.18763657312","6722.0431616277","7434.25741256916","6471.72623454365","6378.4494915452","5766.81524481293","5300.66110535592","5104.21404281236","4719.408661296","4864.018409179",
"804","[P]","    EasyGroup","5714.7974960722","4910.7626106503","4547.4116582493","6686.103994734","6419.10309231945","6729.89891758996","6390.43217335928","5843.18490138776","6044.29305817465","6654.96171366752","6173.35753642017","6096.94762342386","5714.86978069705","5570.678422997","4863.858882642",
"805","[P]","    Notrefamille.com Sites","2474.6922412433","3326.1871385148","5623.5921316644","4818.2513798837","4467.32132771986","4809.77032259328","3102.30645081023","3156.60658298362","2776.28839211475","2247.48498032668","2593.45860266598","2598.99641174772","2701.3721178264","5082.526310734","4850.113420073",
"806","[P]","    LOGMEIN.COM","6976.5356449647","6613.8976179483","5451.451433169","5289.0542152846","4911.83743704689","5685.93434943788","5049.41118352465","4602.76607280266","3945.45338096165","4597.20202304012","4305.63520448137","4577.08164654574","4987.14972881349","4864.227962281","4774.860735628",
"807","[P]","    Ekspress Grupp","1834.4854560324","2463.1641197889","3181.5678366265","3354.5218853791","4712.38413637448","4734.64914683968","4424.78089567865","4290.43527488764","3944.58862058865","4311.63893692356","4891.43998985646","4590.36818559126","4787.04515596118","4790.541753423","4751.2935605",
"808","[P]","    PHPNUKE.ORG","2201.5895207459","2855.2105999779","2906.1476869543","3206.3003489573","4524.66318730152","5971.71046796496","7396.24254121763","5293.08101873896","3651.35972585195","3917.63755634752","3793.13916679994","3949.28490506364","4453.22641284531","4630.949050203","4748.322602641",
"809","[P]","    CLIP.VN","3197.4450899615","3652.0975181605","4592.7498787509","5272.6472734751","5212.67093637965","4946.34450478996","5339.18486899391","6369.01123497608","5448.4254623341","5771.99660458464","5344.08295718912","4978.37326049368","5175.15960406526","5225.80734659","4737.841572532",
"810","[P]","    Citrix Systems, Inc.","4147.2819193884","4087.3773012328","3989.2827949056","4755.3647439291","4483.0510554284","4446.16966686032","4163.58285647202","4285.72499503126","3981.73146258815","4186.37928172788","4353.94602294854","4376.9078664033","4723.88001832643","4636.994834172","4713.053184071",
"811","[P]","    RBC Financial Group","4629.2384448279","4520.6293871764","4848.9678586562","4908.8865589872","4939.64216155464","5039.49430272792","4645.867639073","4611.720174934","4457.91524521685","4525.51519910396","4662.06540356957","4426.51924216526","5156.8537020935","4603.362993061","4701.799595607",
"812","[P]","    Tele2 Sites","5767.6099879936","4960.0467412896","5253.3927633084","5648.404624209","6115.16863374665","6325.78274801584","5431.44837083949","5317.9055790658","5168.6332664088","6023.2370952396","6272.2947483409","5629.8815244484","5839.06130947663","4787.484563415","4693.448663047",
"813","[P]","    Match.com Sites","6326.0707188681","5752.7783596713","7045.6465092033","8245.6859245021","6836.3264514337","6321.18069186356","7142.95050385523","5861.79169192392","5611.5452367975","5716.7491092834","5486.87372080378","4697.2106387833","4896.69443280017","4871.983104084","4690.471772662",
"814","[P]","    OHMYNEWS.COM","1563.2774081568","1038.874122027","1234.1969445742","4757.4111432497","5081.67663949903","5291.83330408892","4607.769160904","5182.86577227484","5684.34412513015","3984.77180144836","5293.1425865896","4790.06405629256","5731.18948186863","4888.358597371","4687.624398374",
"815","[P]","    OVH Sites","5636.549567152","5068.941017566","4988.5238424796","4905.2522157125","5130.36107559057","5416.9763185568","4989.01387467037","4401.52936585078","4433.35510841415","4246.89123908264","4494.95463667092","4425.19923252692","6009.54881761002","6374.751804369","4683.140943243",
"816","[P]","    IKM Internet Kaufmarkt","4616.051994639","4649.7630792452","4647.1961187458","5295.7837628231","4989.82754064889","5259.28578853496","4523.29916108735","4272.46767429594","3774.70873441265","5152.9017004012","5093.17306607363","5214.1949464605","5384.11190499208","5360.469312612","4674.343385467",
"817","[P]","    IRS.GOV","5044.8633784709","5221.6616325694","4245.2873971609","13893.8110706774","20790.6339558198","14287.635510018","14494.1602811848","5661.51427585564","4476.23669902725","4229.40259251828","3774.41276651972","3510.84738145344","3826.66771783879","3843.373951262","4657.423655086",
"818","[P]","    STARTIMES2.COM","1446.2953621812","1385.3692530922","1318.7861603481","1428.3432019284","4632.49648935266","6205.47346432","5911.73091199221","5321.54654152456","5037.35590299925","5107.06054860796","5487.94899905108","5296.88434985732","5661.3753910335","5163.322518271","4647.962181163",
"819","[P]","    Accor","4439.5850701341","3798.5696317438","3574.8070047343","4098.5985146138","4440.24990635657","4474.22118399136","4468.52200714158","3963.2984815253","4609.4092646895","5504.03055908404","5110.24985823982","4938.81669232276","4850.2239841854","4516.79190882","4636.926551029",
"820","[P]","    edaily","3484.7707189932","2828.4099537187","3124.6924325399","4489.9658052711","5599.9869090276","6452.02451930128","5040.78082384986","4740.82689374762","5280.66488547815","4739.8251812008","5077.24501922696","5208.62328066646","4601.95059505121","5321.111363596","4635.697321835",
"821","[P]","    YOUDAO.COM","11767.0160284847","10735.5685424946","9036.4459215213","6809.562402262","8273.31791659349","8306.22946867424","8504.392654802","5467.7047330553","4800.7821482823","6415.47896958824","5423.84829997937","6137.05239854588","5783.51869960423","5020.729024054","4631.471404449",
"822","[P]","    REGNOW.COM","3478.3255929509","3486.2563135471","4169.3822137963","4154.2229387514","4501.51311030223","4758.6132025836","5172.22646485456","4714.54566853558","4631.0506648238","4968.07977386396","5157.2925096534","4615.20001697","4673.56675124331","4618.555268625","4574.931625421",
"823","[P]","    Thomson Reuters","6024.8566662379","5701.8477618307","5213.4962576906","6631.3743847496","5555.64659231035","6040.39446894408","5475.43562547902","5335.46045549754","4375.860097563","3739.02518667408","3966.14122673081","5405.64393344092","7238.48139119185","5607.702354682","4570.939464138",
"824","[P]","    XAT.COM","3465.7187154162","6473.3793306982","3660.6042894047","3895.1006009134","4581.33803677442","4917.27076038416","4479.0132544217","4748.45339747876","4755.0866785318","4950.21418080864","4844.68161797062","4434.52911875292","4513.83523995318","4154.490577431","4548.472297374",
"825","[P]","    GAMES2GIRLS.COM","4539.0178958682","4835.4395977578","5294.7265421865","5327.9332519481","6673.68341241716","6973.86101080456","6815.89253425477","6613.36476031374","6167.5114385595","6479.18094023408","6559.44460102357","5214.64241311144","4866.27534946913","4571.988300882","4545.846863039",
"826","[P]","    Trend Micro, Inc.","6151.4318507378","4961.2504949574","5112.7358688167","5086.5380801288","5472.18795002525","5119.56731245544","4786.66183902644","4768.44039811794","4821.8505681786","4811.88696811184","4722.82796008984","4166.02096624862","4401.90439370446","4324.790442629","4536.168643351",
"827","[P]","    FortuneCity Global Community","6052.1327643677","5003.7083225418","4829.0884988121","5322.2209276354","5456.64221866529","6124.01308148916","5672.46098418456","5782.59433550422","4844.44929312825","4567.52638410396","4632.99133031089","4737.91088315698","4989.58595267728","5137.099579691","4525.650908954",
"828","[P]","    RAYLI.COM.CN","6677.7010380991","6403.79534717","5924.0998539811","5391.8840934908","6376.25348473292","6448.35076276408","5923.90322980214","5090.43329415896","4034.72396893335","4868.40084481528","6354.43491845323","6105.94987881864","6152.72208029879","5439.81906325","4514.465911828",
